Airport ID;Name;City;Country;Latitude;Longitude
2032;Mahshahr Airport;Bandar Mahshahr;Iran;30.55620003;49.15190125
2033;Ahwaz Airport;Ahwaz;Iran;31.33740044;48.76200104
2034;Abu Musa Island Airport;Abumusa I.;Iran;25.8757;55.033001
2035;Bushehr Airport;Bushehr;Iran;28.94479942;50.83459854
2036;Bastak Airport;Bastak;Iran;27.21269989;54.3185997
2037;Asaloyeh Airport;Golbandi;Iran;27.4814;52.615501
2038;Kish International Airport;Kish Island;Iran;26.52619934;53.98020172
2039;Bandar Lengeh Airport;Bandar Lengeh;Iran;26.53199959;54.82479858
2040;Khark Island Airport;Khark Island;Iran;29.26029968;50.32389832
2041;Sirri Island Airport;Siri Island;Iran;25.90889931;54.53939819
2042;Lavan Island Airport;Lavan Island;Iran;26.81030083;53.35630035
2043;Shahid Ashrafi Esfahani Airport;Bakhtaran;Iran;34.34590149;47.15810013
2044;Sanandaj Airport;Sanandaj;Iran;35.2458992;47.00920105
2045;Hesa Airport;Daran;Iran;32.92890167;51.56110001
2046;Shahid Vatan Pour Air Base;Esfahan;Iran;32.56700134;51.6916008
2047;Kashan Airport;Kashan;Iran;33.895302;51.577
2048;Esfahan Shahid Beheshti International Airport;Esfahan;Iran;32.75080109;51.86130142
2049;Badr Air Base;Sepah;Iran;32.62110138;51.6969986
2050;Sardar-e-Jangal Airport;Rasht;Iran;37.323333;49.617778
2051;Arak Airport;Arak;Iran;34.13809967;49.84730148
2052;Ghazvin Azadi Airport;Abe-ali;Iran;35.95209885;50.45080185
2053;Kushke Nosrat Airport;Kushke Nosrat;Iran;34.98400116;50.80619812
2054;Doshan Tappeh Air Base;Teheran;Iran;35.70299911;51.47510147
2055;Ghale Morghi Airport;Teheran;Iran;35.64479828;51.38069916
2056;Mehrabad International Airport;Teheran;Iran;35.68920135;51.31340027
2057;Qazvin Airport;Ghazvin;Iran;36.240101;50.0471
2058;Naja Airport;Khoram Dareh;Iran;35.77629852;50.88100052
2059;Bandar Abbas International Airport;Bandar Abbas;Iran;27.21829987;56.37779999
2060;Jiroft Airport;Jiroft;Iran;28.7269001;57.67029953
2061;Kerman Airport;Kerman;Iran;30.27440071;56.9510994
2062;Havadarya Airport;Bandar Abbas;Iran;27.1583004;56.17250061
2063;Dayrestan Airport;Gheshm I.;Iran;26.75460052;55.90240097
2064;Sirjan Airport;Sirjan;Iran;29.55089951;55.67269897
2065;Birjand Airport;Birjand;Iran;32.89810181;59.26610184
2066;Sarakhs Airport;Sarakhs;Iran;36.50120163;61.06489944
2067;Shahroud Airport;Emam Shahr;Iran;36.4253006;55.10419846
2068;Tabas Airport;Tabas;Iran;33.6678009;56.8927002
2069;Kalaleh Airport;Kalaleh;Iran;37.38330078;55.45199966
2070;Ramsar Airport;Ramsar;Iran;36.90990067;50.67959976
2071;Fasa Airport;Fasa;Iran;28.89179993;53.72330093
2072;Jahrom Airport;Jahrom;Iran;28.58670044;53.57910156
2073;Lamerd Airport;Lamerd;Iran;27.37269974;53.18880081
2074;Shiraz Shahid Dastghaib International Airport;Shiraz;Iran;29.53919983;52.58980179
2075;Khoy Airport;Khoy;Iran;38.42750168;44.97359848
2076;Tabriz International Airport;Tabriz;Iran;38.13389969;46.23500061
2077;Zanjan Airport;Zanjan;Iran;36.77370071;48.3594017
2078;Shahid Sadooghi Airport;Yazd;Iran;31.9048996;54.2765007
2079;Zabol Airport;Zabol;Iran;31.09830093;61.54389954
2080;Konarak Airport;Chah Bahar;Iran;25.44330025;60.38209915
2081;Zahedan International Airport;Zahedan;Iran;29.47570038;60.90620041
2082;Iran Shahr Airport;Iran Shahr;Iran;27.23609924;60.72000122
2083;Saravan Airport;Saravan;Iran;27.41930008;62.31579971
2084;Queen Alia International Airport;Amman;Jordan;31.72260094;35.99319839
2085;Amman-Marka International Airport;Amman;Jordan;31.97270012;35.99160004
2086;Aqaba King Hussein International Airport;Aqaba;Jordan;29.61160088;35.01810074
2087;Prince Hassan Air Base;Hotel Four;Jordan;32.160702;37.149399
2088;Jerusalem Airport;Jerusalem;West Bank;31.86470032;35.21920013
2089;King Hussein Air College;Mafraq;Jordan;32.3564;36.259201
2090;Kuwait International Airport;Kuwait;Kuwait;29.22660065;47.96889877
2091;Beirut Rafic Hariri International Airport;Beirut;Lebanon;33.82089996;35.48839951
2092;Rene Mouawad Air Base;Kleiat;Lebanon;34.58929825;36.01129913
2093;Abu Dhabi International Airport;Abu Dhabi;United Arab Emirates;24.43300056;54.65110016
2094;Bateen Airport;Abu Dhabi;United Arab Emirates;24.42830086;54.45809937
2095;Al Hamra Aux Airport;Al Hamra;United Arab Emirates;24.0739994;52.46360016
2096;Jebel Dhana Airport;Jebel Dhana;United Arab Emirates;24.18740082;52.61399841
2097;Al Dhafra Air Base;Abu Dhabi;United Arab Emirates;24.24819946;54.54769897
2098;Arzanah Airport;Arzana;United Arab Emirates;24.78050041;52.55989838
2099;Das Island Airport;Das Island;United Arab Emirates;25.14620018;52.87369919
2100;Zirku Airport;Zirku;United Arab Emirates;24.86249161;53.07714081
2101;Dubai International Airport;Dubai;United Arab Emirates;25.25279999;55.36439896
2102;Fujairah International Airport;Fujeirah;United Arab Emirates;25.11219978;56.32400131
2103;Ras Al Khaimah International Airport;Ras Al Khaimah;United Arab Emirates;25.6135006;55.93880081
2104;Sharjah International Airport;Sharjah;United Arab Emirates;25.32859993;55.51720047
2105;Khasab Air Base;Khasab;Oman;26.17099953;56.24060059
2106;Masirah Air Base;Masirah;Oman;20.67539978;58.89049911
2107;Muscat International Airport;Muscat;Oman;23.59329987;58.28440094
2108;Salalah Airport;Salalah;Oman;17.0387001;54.09130096
2109;Thumrait Air Base;Thumrait;Oman;17.66600037;54.02460098
2110;Bhagatanwala Airport;Bhagtanwala;Pakistan;32.05609894;72.9484024
2111;Faisalabad International Airport;Faisalabad;Pakistan;31.36499977;72.99479675
2112;Gwadar International Airport;Gwadar;Pakistan;25.23329926;62.32949829
2113;Gilgit Airport;Gilgit;Pakistan;35.91880035;74.33360291
2114;Shahbaz Air Base;Jacobsbad;Pakistan;28.28420067;68.4496994
2115;Jinnah International Airport;Karachi;Pakistan;24.9065;67.160797
2116;Alama Iqbal International Airport;Lahore;Pakistan;31.52160072;74.4036026
2117;Walton Airport;Lahore;Pakistan;31.49480057;74.34619904
2118;Mangla Airport;Mangla;Pakistan;33.05009842;73.63839722
2119;Muzaffarabad Airport;Muzaffarabad;Pakistan;34.3390007;73.50859833
2120;Mianwali Air Base;Mianwali;Pakistan;32.56309891;71.5707016
2121;Moenjodaro Airport;Moenjodaro;Pakistan;27.33519936;68.14309692
2122;Masroor Air Base;Karachi;Pakistan;24.89360046;66.938797
2123;Multan International Airport;Multan;Pakistan;30.20319939;71.4190979
2124;Shaheed Benazirabad Airport;Nawabshah;Pakistan;26.2194;68.390099
2125;Okara Cantonment Airstrip;Okara;Pakistan;30.74099922;73.35769653
2126;Panjgur Airport;Panjgur;Pakistan;26.9545002;64.13249969
2127;Pasni Airport;Pasni;Pakistan;25.29050064;63.3451004
2128;Peshawar International Airport;Peshawar;Pakistan;33.9939003;71.51460266
2129;Qasim Airport;Qasim;Pakistan;33.56019974;73.03320313
2130;Quetta International Airport;Quetta;Pakistan;30.25139999;66.93779755
2131;Shaikh Zaid Airport;Rahim Yar Khan;Pakistan;28.38389969;70.27960205
2132;Benazir Bhutto International Airport;Islamabad;Pakistan;33.616699;73.099197
2133;Risalpur Air Base;Risalpur;Pakistan;34.08110046;71.97260284
2134;Rawalakot Airport;Rawala Kot;Pakistan;33.84970093;73.79810333
2135;Sukkur Airport;Sukkur;Pakistan;27.72200012;68.79170227
2136;Saidu Sharif Airport;Saidu Sharif;Pakistan;34.81359863;72.35279846
2137;Sui Airport;Sui;Pakistan;28.64509964;69.17690277
2138;Talhar Airport;Talhar;Pakistan;24.84149933;68.83840179
2139;Wana Airport;Wana;Pakistan;32.30469894;69.57039642
2140;Zhob Airport;Zhob;Pakistan;31.35840034;69.46360016
2141;Basrah International Airport;Basrah;Iraq;30.54910088;47.66210175
2142;Aleppo International Airport;Aleppo;Syria;36.18069839;37.22439957
2143;Damascus International Airport;Damascus;Syria;33.41149902;36.5155983
2144;Deir ez-Zor Air Base;Deire Zor;Syria;35.2854;40.175999
2145;Bassel Al-Assad International Airport;Latakia;Syria;35.40110016;35.94869995
2146;Palmyra Airport;Palmyra;Syria;34.5574;38.316898
2147;Doha International Airport;Doha;Qatar;25.261101;51.565102
2148;Canton Island Airport;Canton Island;Kiribati;-2.76812005;-171.7100067
2149;Rota International Airport;Rota;Northern Mariana Islands;14.17430019;145.2429962
2150;Saipan International Airport;Saipan;Northern Mariana Islands;15.119;145.729004
2151;Andersen Air Force Base;Andersen;Guam;13.584;144.929998
2152;Antonio B. Won Pat International Airport;Agana;Guam;13.48340034;144.7960052
2153;Tinian International Airport;West Tinian;Northern Mariana Islands;14.99919987;145.6190033
2154;Marshall Islands International Airport;Majuro;Marshall Islands;7.064760208;171.2720032
2155;Dyess Army Air Field;Kwajalein;Marshall Islands;9.396889687;167.470993
2156;Bucholz Army Air Field;Kwajalein;Marshall Islands;8.72012043;167.7319946
2157;Cassidy International Airport;Kiritimati;Kiribati;1.98616004;-157.3500061
2158;Henderson Field;Midway;Midway Islands;28.20170021;-177.3809967
2159;Chuuk International Airport;Chuuk;Micronesia;7.461870193;151.8430023
2160;Pohnpei International Airport;Pohnpei;Micronesia;6.985099792;158.2089996
2161;Babelthuap Airport;Babelthuap;Palau;7.36731;134.544236
2162;Kosrae International Airport;Kosrae;Micronesia;5.35698;162.957993
2163;Yap International Airport;Yap;Micronesia;9.49891;138.082993
2164;Kinmen Airport;Kinmen;Taiwan;24.4279;118.359001
2165;Pingtung South Airport;Pingtung;Taiwan;22.67239952;120.461998
2166;Longtan Air Base;Longtang;Taiwan;24.85510063;121.237999
2167;Taitung Airport;Fengnin;Taiwan;22.75499916;121.1019974
2168;Lyudao Airport;Green Island;Taiwan;22.6739006;121.4660034
2169;Kaohsiung International Airport;Kaohsiung;Taiwan;22.57710075;120.3499985
2170;Chiayi Airport;Chiayi;Taiwan;23.46179962;120.3929977
2171;Lanyu Airport;Lanyu;Taiwan;22.02700043;121.5350037
2172;Taichung Ching Chuang Kang Airport;Taichung;Taiwan;24.26469994;120.6210022
2173;Tainan Airport;Tainan;Taiwan;22.9503994;120.2060013
2174;Hsinchu Air Base;Hsinchu;Taiwan;24.81800079;120.939003
2175;Makung Airport;Makung;Taiwan;23.56870079;119.6279984
2176;Chihhang Air Base;Taitung;Taiwan;22.79310036;121.1819992
2177;Pingtung North Airport;Pingtung;Taiwan;22.70019913;120.4820023
2178;Taipei Songshan Airport;Taipei;Taiwan;25.06940079;121.552002
2179;Taiwan Taoyuan International Airport;Taipei;Taiwan;25.0777;121.233002
2180;Wang-an Airport;Wang An;Taiwan;23.36737251;119.5027771
2181;Hualien Airport;Hualien;Taiwan;24.0230999;121.6179962
2182;Narita International Airport;Tokyo;Japan;35.76470184;140.3860016
2183;Matsumoto Airport;Matsumoto;Japan;36.16680145;137.9230042
2184;Hyakuri Airport;Ibaraki;Japan;36.18109894;140.4149933
2185;Minami Torishima Airport;Minami Tori Shima;Japan;24.28969955;153.9790039
2186;Iwo Jima Airport;Iwojima;Japan;24.7840004;141.322998
2187;Nanki Shirahama Airport;Nanki-shirahama;Japan;33.66220093;135.3639984
2188;Kohnan Airport;Kohnan;Japan;34.59080124;133.9329987
2189;Tokachi-Obihiro Airport;Obihiro;Japan;42.73329926;143.2169952
2190;New Chitose Airport;Sapporo;Japan;42.77519989;141.6920013
2191;Hakodate Airport;Hakodate;Japan;41.77000046;140.8220062
2192;Chitose Air Base;Chitose;Japan;42.79449844;141.6660004
2193;Memanbetsu Airport;Memanbetsu;Japan;43.88059998;144.1640015
2194;Nakashibetsu Airport;Nakashibetsu;Japan;43.57749939;144.9600067
2195;Tokachi Airport;Tokachi;Japan;42.89049911;143.1580048
2196;Wakkanai Airport;Wakkanai;Japan;45.40420151;141.8009949
2197;Iki Airport;Iki;Japan;33.74900055;129.7850037
2198;Yamaguchi Ube Airport;Yamaguchi;Japan;33.93000031;131.279007
2199;Tsushima Airport;Tsushima;Japan;34.28490067;129.3309937
2200;Monbetsu Airport;Monbetsu;Japan;44.30390167;143.404007
2201;Asahikawa Airport;Asahikawa;Japan;43.67079926;142.4470062
2202;Okushiri Airport;Okushiri;Japan;42.07170105;139.4329987
2203;Rishiri Airport;Rishiri Island;Japan;45.24200058;141.1860046
2204;Ashiya Airport;Ashiya;Japan;33.8830986;130.6529999
2205;Yakushima Airport;Yakushima;Japan;30.38559914;130.6589966
2206;Fukue Airport;Fukue;Japan;32.66630173;128.8329926
2207;Fukuoka Airport;Fukuoka;Japan;33.58589935;130.451004
2208;New Tanegashima Airport;Tanegashima;Japan;30.60510063;130.9909973
2209;Kagoshima Airport;Kagoshima;Japan;31.80340004;130.7189941
2210;Miyazaki Airport;Miyazaki;Japan;31.87719917;131.4490051
2211;Nyutabaru Airport;Nyutabaru;Japan;32.08359909;131.451004
2212;Oita Airport;Oita;Japan;33.47940063;131.7369995
2213;Kitakyūshū Airport;Kitakyushu;Japan;33.84590149;131.0350037
2214;Kumamoto Airport;Kumamoto;Japan;32.83729935;130.8549957
2215;Nagasaki Airport;Nagasaki;Japan;32.91690063;129.9140015
2216;Kanoya Airport;Kanoya;Japan;31.36759949;130.8450012
2217;Tsuiki Air Field;Tsuiki;Japan;33.68500137;131.0399933
2218;Amami Airport;Amami;Japan;28.43059921;129.7129974
2219;Okierabu Airport;Okierabu;Japan;27.42550087;128.701004
2220;Tokunoshima Airport;Tokunoshima;Japan;27.83639908;128.8809967
2221;Fukui Airport;Fukui;Japan;36.14279938;136.223999
2222;Gifu Airport;Gifu;Japan;35.39410019;136.8699951
2223;Hamamatsu Airport;Hamamatsu;Japan;34.75019836;137.7030029
2224;Komatsu Airport;Kanazawa;Japan;36.39459991;136.4069977
2225;Oki Airport;Oki Island;Japan;36.18109894;133.3249969
2226;Toyama Airport;Toyama;Japan;36.64830017;137.1880035
2227;Shizuhama Airport;Yaizu;Japan;34.81280136;138.2980042
2228;Hiroshima Airport;Hiroshima;Japan;34.43610001;132.9190063
2229;Okayama Airport;Okayama;Japan;34.75690079;133.8549957
2230;Izumo Airport;Izumo;Japan;35.41360092;132.8899994
2231;Hofu Airport;Hofu;Japan;34.03469849;131.548996
2232;Miho Yonago Airport;Miho;Japan;35.49219894;133.2359924
2233;Kōchi Ryōma Airport;Kochi;Japan;33.546101;133.669006
2234;Matsuyama Airport;Matsuyama;Japan;33.82720184;132.6999969
2235;Osaka International Airport;Osaka;Japan;34.78549957;135.4380035
2236;Tottori Airport;Tottori;Japan;35.53010178;134.1670074
2237;Tokushima Airport/JMSDF Air Base;Tokushima;Japan;34.132801;134.606995
2238;Takamatsu Airport;Takamatsu;Japan;34.21419907;134.0160065
2239;Yao Airport;Osaka;Japan;34.59629822;135.6029968
2240;Ozuki Airport;Ozuki;Japan;34.04529953;131.052002
2241;Aomori Airport;Aomori;Japan;40.73469925;140.6909943
2242;Yamagata Airport;Yamagata;Japan;38.41189957;140.3710022
2243;Sado Airport;Sado;Japan;38.06019974;138.4140015
2244;Hachinohe Airport;Hachinoe;Japan;40.5564003;141.4660034
2245;Hanamaki Airport;Hanamaki;Japan;39.42860031;141.1349945
2246;Akita Airport;Akita;Japan;39.61560059;140.2189941
2247;Misawa Air Base;Misawa;Japan;40.70320129;141.3679962
2248;Sendai Airport;Sendai;Japan;38.13970184;140.9170074
2249;Matsushima Air Base;Matsushima;Japan;38.4048996;141.2200012
2250;Atsugi Naval Air Facility;Atsugi;Japan;35.45460129;139.4499969
2251;Tateyama Airport;Tateyama;Japan;34.987099;139.828995
2252;Hachijojima Airport;Hachijojima;Japan;33.11500168;139.7859955
2253;Iruma Air Base;Iruma;Japan;35.84189987;139.4109955
2254;Kisarazu Airport;Kisarazu;Japan;35.39830017;139.9100037
2255;Shimofusa Airport;Shimofusa;Japan;35.7989006;140.0110016
2256;Oshima Airport;Oshima;Japan;34.7820015;139.3600006
2257;Kastner Army Heliport;Zama;Japan;35.51380157;139.3939972
2258;Tokyo Haneda International Airport;Tokyo;Japan;35.552299;139.779999
2259;Yokota Air Base;Yokota;Japan;35.74850082;139.3480072
2260;Gwangju Airport;Kwangju;South Korea;35.123173;126.805444
2261;Jeon Ju Airport (G-703);Jhunju;South Korea;35.87808;127.119112
2262;Yeosu Airport;Yeosu;South Korea;34.84230042;127.6169968
2263;Sokcho Airport;Sokch'o;South Korea;38.14260101;128.598999
2264;Gangneung Airport (K-18);Kangnung;South Korea;37.753601;128.943915
2265;Jeju International Airport;Cheju;South Korea;33.51129913;126.4929962
2266;Jinhae Airbase/Airport (G-813/K-10);Chinhae;South Korea;35.140248;128.696229
2267;Gimhae International Airport;Busan;South Korea;35.17950058;128.9380035
2268;Ulsan Airport;Ulsan;South Korea;35.59349823;129.352005
2269;A 511 Airport;Pyongtaek;South Korea;36.96220016;127.0309982
2270;Seoul Air Base (K-16);Seoul East;South Korea;37.444744;127.112718
2271;Osan Air Base;Osan;South Korea;37.090599;127.029999
2272;Gimpo International Airport;Seoul;South Korea;37.5583;126.791
2273;Suwon Airport;Suwon;South Korea;37.23939896;127.0070038
2274;Pohang Airport (G-815/K-3);Pohang;South Korea;35.987955;129.420383
2275;Daegu Airport;Taegu;South Korea;35.896872;128.65531
2276;Yecheon Airbase;Yechon;South Korea;36.630373;128.34971
2277;Naha Airport;Okinawa;Japan;26.19580078;127.6460037
2278;Ie Shima Auxiliary Air Base;Iejima;Japan;26.7257576;127.7649002
2279;Kadena Air Base;Kadena;Japan;26.3556;127.767998
2280;New Ishigaki Airport;Ishigaki;Japan;24.396389;124.245
2281;Kumejima Airport;Kumejima;Japan;26.3635006;126.7139969
2282;Minami-Daito Airport;Minami Daito;Japan;25.8465004;131.2630005
2283;Miyako Airport;Miyako;Japan;24.78280067;125.2949982
2284;Kitadaito Airport;Kitadaito;Japan;25.94470024;131.3269959
2285;Shimojishima Airport;Shimojishima;Japan;24.82670021;125.1449966
2286;Tarama Airport;Tarama;Japan;24.65390015;124.6750031
2287;Yoron Airport;Yoron;Japan;27.04400063;128.4019928
2288;Futenma Marine Corps Air Station;Futema;Japan;26.27429962;127.7559967
2289;Yonaguni Airport;Yonaguni Jima;Japan;24.46689987;122.9779968
2290;Ninoy Aquino International Airport;Manila;Philippines;14.5086;121.019997
2291;Awang Airport;Cotabato;Philippines;7.165239811;124.2099991
2292;Cagayan De Oro Airport;Ladag;Philippines;8.41562;124.611
2293;Pagadian Airport;Pagadian;Philippines;7.830731448;123.4611797
2294;General Santos International Airport;Romblon;Philippines;6.058000088;125.0960007
2295;Zamboanga International Airport;Zamboanga;Philippines;6.922420025;122.0599976
2296;Loakan Airport;Baguio;Philippines;16.37509918;120.6200027
2297;Daet Airport;Daet;Philippines;14.12919998;122.9800034
2298;Basa Air Base;Floridablanca;Philippines;14.98724;120.492554
2299;Lingayen Airport;Lingayen;Philippines;16.03479958;120.2409973
2300;San Jose Airport;San Jose;Philippines;12.36149979;121.0469971
2301;Fernando Air Base;Lipa;Philippines;13.95499992;121.125
2302;Mamburao Airport;Mamburao;Philippines;13.20810032;120.6050034
2303;Vigan Airport;Vigan;Philippines;17.55529976;120.3560028
2304;Dr.Juan C. Angara Airport;Baler;Philippines;15.729309;121.500034
2305;Bagabag Airport;Bagabag;Philippines;16.6192;121.251999
2306;Daniel Z. Romualdez Airport;Tacloban;Philippines;11.228035;125.027761
2307;Bacolod-Silay Airport;Bacolod;Philippines;10.7764;123.014999
2308;Sibulan Airport;Dumaguete;Philippines;9.333709717;123.3000031
2309;Godofredo P. Ramos Airport;Caticlan;Philippines;11.9245;121.954002
2310;Guiuan Airport;Guiuan;Philippines;11.03549957;125.7419968
2311;Iloilo International Airport;Iloilo;Philippines;10.833017;122.493358
2312;Kalibo International Airport;Kalibo;Philippines;11.67940044;122.3759995
2313;Puerto Princesa Airport;Puerto Princesa;Philippines;9.742119789;118.7590027
2314;Evelio Javier Airport;San Jose;Philippines;10.76599979;121.9329987
2315;Comodoro Pierrestegui Airport;Concordia;Argentina;-31.2969;-57.9966
2316;Gualeguaychu Airport;Gualeguaychu;Argentina;-33.0103;-58.6131
2317;Junin Airport;Junin;Argentina;-34.5459;-60.9306
2318;General Urquiza Airport;Parana;Argentina;-31.7948;-60.4804
2319;Islas Malvinas Airport;Rosario;Argentina;-32.9036;-60.785
2320;Sauce Viejo Airport;Santa Fe;Argentina;-31.7117;-60.8117
2321;Jorge Newbery Airpark;Buenos Aires;Argentina;-34.5592;-58.4156
2322;Ingeniero Ambrosio Taravella Airport;Cordoba;Argentina;-31.323601;-64.208
2323;Chamical Airport;Gobernador Gordillo;Argentina;-30.34530067;-66.29360198
2324;San Fernando Airport;San Fernando;Argentina;-34.4532;-58.5896
2325;Mariano Moreno Airport;Jose C. Paz;Argentina;-34.5606;-58.7896
2326;La Plata Airport;La Plata;Argentina;-34.9722;-57.8947
2327;Moron Airport;Moron;Argentina;-34.6763;-58.6428
2328;El Palomar Airport;El Palomar;Argentina;-34.6099;-58.6126
2329;Chos Malal Airport;Chosmadal;Argentina;-37.44469833;-70.22250366
2330;Dr. Arturo H. Illia Airport;Fuerte Gral Roca;Argentina;-39.0007019;-67.62049866
2331;El Plumerillo Airport;Mendoza;Argentina;-32.83169937;-68.79290009
2332;Comodoro D.R. Salomón Airport;Malargue;Argentina;-35.49359894;-69.57430267
2333;Suboficial Ay Santiago Germano Airport;San Rafael;Argentina;-34.588299;-68.4039
2334;Catamarca Airport;Catamarca;Argentina;-28.59560013;-65.75170136
2335;Vicecomodoro Angel D. La Paz Aragonés Airport;Santiago Del Estero;Argentina;-27.76555634;-64.30999756
2336;Tinogasta Airport;Tinogasta;Argentina;-28.03779984;-67.58029938
2337;Capitan V A Almonacid Airport;La Rioja;Argentina;-29.38159943;-66.79579926
2338;Chilecito Airport;Chilecito;Argentina;-29.22389984;-67.43890381
2339;Teniente Benjamin Matienzo Airport;Tucuman;Argentina;-26.8409;-65.104897
2340;Domingo Faustino Sarmiento Airport;San Juan;Argentina;-31.571501;-68.418198
2341;Area De Material Airport;Rio Cuarto;Argentina;-33.08509827;-64.26129913
2342;Villa Dolores Airport;Villa Dolores;Argentina;-31.94519997;-65.14630127
2343;La Quiaca Airport;Laboulaye;Argentina;-22.15060043;-65.57749939
2344;Marcos Juarez Airport;Marcos Juarez;Argentina;-32.6836;-62.157801
2345;Villa Reynolds Airport;Villa Reynolds;Argentina;-33.72990036;-65.38739777
2346;Brigadier Mayor D Cesar Raul Ojeda Airport;San Luis;Argentina;-33.27320099;-66.35639954
2347;Corrientes Airport;Corrientes;Argentina;-27.4455;-58.7619
2348;Resistencia International Airport;Resistencia;Argentina;-27.45;-59.0561
2349;Formosa Airport;Formosa;Argentina;-26.2127;-58.2281
2350;Cataratas Del Iguazú International Airport;Iguazu Falls;Argentina;-25.737301;-54.4734
2351;Paso De Los Libres Airport;Paso De Los Libres;Argentina;-29.6894;-57.1521
2352;Monte Caseros Airport;Monte Caseros;Argentina;-30.2719;-57.6402
2353;Libertador Gral D Jose De San Martin Airport;Posadas;Argentina;-27.3858;-55.9707
2354;Termal Airport;Presidencia R.s.pena;Argentina;-26.753611;-60.492222
2355;Martin Miguel De Guemes International Airport;Salta;Argentina;-24.8560009;-65.48619843
2356;Gobernador Horacio Guzman International Airport;Jujuy;Argentina;-24.392799;-65.097801
2357;Orán Airport;Oran;Argentina;-23.15279961;-64.32920074
2358;Laboulaye Airport;La Quiaca;Argentina;-34.13539886;-63.36230087
2359;El Dorado Airport;El Dorado;Argentina;-26.39749908;-54.5746994
2360;Goya Airport;Goya;Argentina;-29.1058;-59.2189
2361;Oberá Airport;Obera;Argentina;-27.51819992;-55.12419891
2362;Reconquista Airport;Reconquista;Argentina;-29.2103;-59.68
2363;Curuzu Cuatia Airport;Curuzu Cuatia;Argentina;-29.7706;-57.9789
2364;El Bolson Airport;El Bolson;Argentina;-41.94319916;-71.53230286
2365;General E. Mosconi Airport;Comodoro Rivadavia;Argentina;-45.7853;-67.4655
2366;Brigadier Antonio Parodi Airport;Esquel;Argentina;-42.90800095;-71.13950348
2367;Almirante Marco Andres Zar Airport;Trelew;Argentina;-43.2105;-65.2703
2368;Gobernador Castello Airport;Viedma;Argentina;-40.8692;-63.0004
2369;El Tehuelche Airport;Puerto Madryn;Argentina;-42.7592;-65.1027
2370;Marambio Base;Marambio Base;Antarctica;-64.23829651;-56.63079834
2371;Puerto Deseado Airport;Puerto Deseado;Argentina;-47.7353;-65.9041
2372;Hermes Quijada International Airport;Rio Grande;Argentina;-53.7777;-67.7494
2373;Piloto Civil N. Fernández Airport;Rio Gallegos;Argentina;-51.6089;-69.3126
2374;Malvinas Argentinas Airport;Ushuaia;Argentina;-54.8433;-68.2958
2375;Capitan D Daniel Vazquez Airport;San Julian;Argentina;-49.3068;-67.8026
2376;Perito Moreno Airport;Perito Moreno;Argentina;-46.537899;-70.978699
2377;Santa Cruz Airport;Santa Cruz;Argentina;-50.0165;-68.5792
2378;Comandante Espora Airport;Bahia Blanca;Argentina;-38.725;-62.1693
2379;Brigadier D.H.E. Ruiz Airport;Colonel Suarez;Argentina;-37.446098;-61.889301
2380;Olavarria Airport;Olavarria;Argentina;-36.88999939;-60.21659851
2381;General Pico Airport;General Pico;Argentina;-35.69620132;-63.75830078
2382;Tres Arroyos Airport;Tres Arroyos;Argentina;-38.3869;-60.3297
2383;Bolivar Airport;Bolivar;Argentina;-36.1866;-61.0764
2384;Ástor Piazzola International Airport;Mar Del Plata;Argentina;-37.9342;-57.5733
2385;Presidente Peron Airport;Neuquen;Argentina;-38.949001;-68.155701
2386;Comodoro Pedro Zanni Airport;Pehuajo;Argentina;-35.8446;-61.8576
2387;Santa Rosa Airport;Santa Rosa;Argentina;-36.588299;-64.275703
2388;San Carlos De Bariloche Airport;San Carlos De Bariloche;Argentina;-41.151199;-71.157501
2389;Héroes De Malvinas Airport;Tandil;Argentina;-37.23740005;-59.22790146
2390;Villa Gesell Airport;Villa Gesell;Argentina;-37.2354;-57.0292
2391;Cutral-Co Airport;Cutralco;Argentina;-38.93970108;-69.26460266
2392;Aviador C. Campos Airport;San Martin Des Andes;Argentina;-40.075401;-71.137299
2393;Conceição do Araguaia Airport;Conceicao Do Araguaia;Brazil;-8.348349571;-49.30149841
2394;Campo Délio Jardim de Mattos Airport;Rio De Janeiro;Brazil;-22.875099;-43.384701
2395;Amapá Airport;Amapa;Brazil;2.07751;-50.8582
2396;Araraquara Airport;Araracuara;Brazil;-21.81200027;-48.13299942
2397;Santa Maria Airport;Aracaju;Brazil;-10.98400021;-37.07030106
2398;Piloto Osvaldo Marques Dias Airport;Alta Floresta;Brazil;-9.866389275;-56.10499954
2399;Araçatuba Airport;Aracatuba;Brazil;-21.1413002;-50.42470169
2400;Val de Cans/Júlio Cezar Ribeiro International Airport;Belem;Brazil;-1.37925005;-48.47629929
2401;Comandante Gustavo Kraemer Airport;Bage;Brazil;-31.39049911;-54.11220169
2402;Pampulha - Carlos Drummond de Andrade Airport;Belo Horizonte;Brazil;-19.8512001;-43.95059967
2403;Bacacheri Airport;Curitiba;Brazil;-25.40509987;-49.23199844
2404;Major Brigadeiro Doorgal Borges Airport;Barbacena;Brazil;-21.2672;-43.761101
2405;Presidente Juscelino Kubistschek International Airport;Brasilia;Brazil;-15.86916733;-47.92083359
2406;Bauru Airport;Bauru;Brazil;-22.34499931;-49.05379868
2407;Atlas Brasil Cantanhede Airport;Boa Vista;Brazil;2.841388941;-60.6922226
2408;Barra do Garças Airport;Barra Do Garcas;Brazil;-15.86130047;-52.38890076
